filepath,class_key,class_id,split,source,group_id
train/tomato_late_blight/f59830b4-079b-4ca4-9c92-7416f0818a2b___RS_Late.B 5010.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:366
train/tomato_late_blight/f7b65254-1bf9-4bf5-88fb-52c88373587c___RS_Late.B 5225.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:368
train/tomato_late_blight/f8176522-163b-48ee-a1a2-ea94c782b4ad___RS_Late.B 6137.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:369
train/tomato_late_blight/f879b7d4-efe4-4b31-8a89-35db50d561c9___RS_Late.B 4897.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:370
train/tomato_late_blight/fabaa5c5-3180-49b7-b538-d1a31316afd8___GHLB2 Leaf 121.4.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:371
train/tomato_late_blight/fabba25a-e191-47c5-a468-6acf744312e1___GHLB2 Leaf 8835.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:372
train/tomato_late_blight/fbbe43eb-7d70-4053-97ac-908fb9af1a6f___RS_Late.B 6587.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:374
train/tomato_late_blight/fbe8ab0c-7091-4bea-a2a5-94765096a7c9___RS_Late.B 6999.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:375
train/tomato_late_blight/fd40e99e-2c60-42c1-a962-8681814b4e6e___GHLB2 Leaf 120.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:377
train/tomato_late_blight/fddb6641-3785-4971-b44c-3cf0193112c2___GHLB_PS Leaf 43.2 Day 18.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:378
train/tomato_late_blight/fee09bd4-a9e3-4174-bd89-4f9b6f911902___GHLB2 Leaf 123.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:380
train/tomato_late_blight/ffe3f6a8-75bb-4584-8c7b-d92c814b5342___GHLB2 Leaf 81.1.jpg,tomato_late_blight,11,train,plantvillage,tomato_late_blight:381
val/maize_common_rust/RS_Rust 1605.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:8
val/maize_common_rust/RS_Rust 1647.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:14
val/maize_common_rust/RS_Rust 1650.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:16
val/maize_common_rust/RS_Rust 1666.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:20
val/maize_common_rust/RS_Rust 1679.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:22
val/maize_common_rust/RS_Rust 1696.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:25
val/maize_common_rust/RS_Rust 1710.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:28
val/maize_common_rust/RS_Rust 1743.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:35
val/maize_common_rust/RS_Rust 1774.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:40
val/maize_common_rust/RS_Rust 1845.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:50
val/maize_common_rust/RS_Rust 1874.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:55
val/maize_common_rust/RS_Rust 1878.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:56
val/maize_common_rust/RS_Rust 1954.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:67
val/maize_common_rust/RS_Rust 1961.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:68
val/maize_common_rust/RS_Rust 1971.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:70
val/maize_common_rust/RS_Rust 1981.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:71
val/maize_common_rust/RS_Rust 1989.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:74
val/maize_common_rust/RS_Rust 2007.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:80
val/maize_common_rust/RS_Rust 2035.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:87
val/maize_common_rust/RS_Rust 2050.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:91
val/maize_common_rust/RS_Rust 2061.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:94
val/maize_common_rust/RS_Rust 2134.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:116
val/maize_common_rust/RS_Rust 2140.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:118
val/maize_common_rust/RS_Rust 2245.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:136
val/maize_common_rust/RS_Rust 2247.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:137
val/maize_common_rust/RS_Rust 2260.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:142
val/maize_common_rust/RS_Rust 2288.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:147
val/maize_common_rust/RS_Rust 2313.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:154
val/maize_common_rust/RS_Rust 2332.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:160
val/maize_common_rust/RS_Rust 2400.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:173
val/maize_common_rust/RS_Rust 2481.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:179
val/maize_common_rust/RS_Rust 2506.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:184
val/maize_common_rust/RS_Rust 2510.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:185
val/maize_common_rust/RS_Rust 2609.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:212
val/maize_common_rust/RS_Rust 2652.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:219
val/maize_common_rust/RS_Rust 2663.jpg,maize_common_rust,0,val,plantvillage,maize_common_rust:220
val/maize_healthy/0e056ce8-3e28-4a07-bae2-33c9e96d1ada___R.S_HL 0652 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:10
val/maize_healthy/1009c64f-a31c-49fb-9eb4-b6373a588dd0___R.S_HL 5490 copy 3.jpg,maize_healthy,1,val,plantvillage,maize_healthy:15
val/maize_healthy/139db478-1c5e-4749-9b14-885376bfd8e3___R.S_HL 5493 copy 3.jpg,maize_healthy,1,val,plantvillage,maize_healthy:17
val/maize_healthy/1786c452-6e31-43f3-b3d7-0ca81fe4434f___R.S_HL 7959 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:23
val/maize_healthy/2a46f1cb-9c54-481c-a61f-d3729d5cfc3e___R.S_HL 8315 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:46
val/maize_healthy/2bbd67e6-0eb0-4569-92fd-bc5fbf4c6570___R.S_HL 8344 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:48
val/maize_healthy/2e51c2f0-860b-48f7-81a7-4ae76e8db40b___R.S_HL 7877 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:49
val/maize_healthy/333922bd-09d6-4039-9975-894d77fec8eb___R.S_HL 5496 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:52
val/maize_healthy/35f5abfd-1feb-4dc6-9607-8a0655a2ab9c___R.S_HL 8175 copy 3.jpg,maize_healthy,1,val,plantvillage,maize_healthy:54
val/maize_healthy/4e78f502-e486-4057-b157-3065dd4abd86___R.S_HL 7993 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:73
val/maize_healthy/50fe7549-e9f5-4104-abdc-b78630c0483e___R.S_HL 8185 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:75
val/maize_healthy/5307bb57-584b-4af3-a3a6-af59b60d1944___R.S_HL 0629 copy 3.jpg,maize_healthy,1,val,plantvillage,maize_healthy:80
val/maize_healthy/5a2800a4-15ed-43a5-864d-01d16d37ed67___R.S_HL 8219 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:86
val/maize_healthy/624c0cfa-3729-4f6c-9236-1c3a4ee66431___R.S_HL 8214 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:99
val/maize_healthy/6aa92f1b-d5bd-4dcc-a130-925034576462___R.S_HL 8071 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:108
val/maize_healthy/735da592-2081-42bd-9652-3d12e19210cc___R.S_HL 7918 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:114
val/maize_healthy/7cb008fd-2be4-415d-bc80-912dbf959aa4___R.S_HL 7884 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:121
val/maize_healthy/849ba0ac-0883-4fbd-a94d-ba7489e5d614___R.S_HL 8241 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:130
val/maize_healthy/8afc9635-c5e3-41be-aac0-74109d6112ed___R.S_HL 0601 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:133
val/maize_healthy/90b89fc7-f605-4ec1-b7db-1fa781cbbc57___R.S_HL 7912 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:135
val/maize_healthy/9a11606d-02ed-43d3-af4b-da7414dfb4e7___R.S_HL 0597.jpg,maize_healthy,1,val,plantvillage,maize_healthy:140
val/maize_healthy/a0f081ea-f0cb-495f-a864-b2343470cae1___R.S_HL 5562 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:148
val/maize_healthy/a249e3ec-00e8-4086-8c82-ab872fcbb4fe___R.S_HL 8342 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:149
val/maize_healthy/b588f60d-fc74-4b76-95b6-aa03ed513532___R.S_HL 8264 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:166
val/maize_healthy/b6502343-1e16-4343-81cc-ec9fc1a212d1___R.S_HL 8238 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:167
val/maize_healthy/b665c826-905b-46de-903e-3946b3e65365___R.S_HL 0633 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:168
val/maize_healthy/b7d46732-7d3c-4802-8312-1cc4bea8758d___R.S_HL 7880 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:170
val/maize_healthy/c4b6565f-e6df-47c4-8426-d98081757564___R.S_HL 8013 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:179
val/maize_healthy/c71e7906-fa3e-4689-9061-b9ff4a827c92___R.S_HL 5514 copy 3.jpg,maize_healthy,1,val,plantvillage,maize_healthy:181
val/maize_healthy/cb08f6cf-4701-475a-b589-d3f486a672a5___R.S_HL 7898 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:186
val/maize_healthy/dc1b347c-03b4-468d-9c9a-bebdc467d3c0___R.S_HL 0650 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:202
val/maize_healthy/f257156f-70da-49fd-857b-0d3918c99c2f___R.S_HL 0651 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:223
val/maize_healthy/f3315b22-9d16-42b3-82ec-7a4e18ef647a___R.S_HL 8118 copy 2.jpg,maize_healthy,1,val,plantvillage,maize_healthy:224
val/maize_healthy/f3944213-7339-4b29-a00a-c235b4c5a2c1___R.S_HL 5533 copy.jpg,maize_healthy,1,val,plantvillage,maize_healthy:225
val/maize_healthy/fa7d8ffc-4e21-4a6d-9042-63fa7e4a1df0___R.S_HL 0636 copy 3.jpg,maize_healthy,1,val,plantvillage,maize_healthy:228
val/pepper_bacterial_spot/0fe8a42b-b943-43d6-88c4-78abdcbfe02d___NREC_B.Spot 9236.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:7
val/pepper_bacterial_spot/113d374f-8b12-454c-84cc-ee91043bc988___NREC_B.Spot 9146.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:9
val/pepper_bacterial_spot/17737361-6967-452a-ac5d-efebaa1d8a35___NREC_B.Spot 9127.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:18
val/pepper_bacterial_spot/234f12c4-f47d-4712-8780-3e1e99bf4c42___JR_B.Spot 3174.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:28
val/pepper_bacterial_spot/286c3d56-edde-4185-89f2-048ee0e7d6aa___JR_B.Spot 3287.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:30
val/pepper_bacterial_spot/3294ec88-cc8d-4e3a-af08-f2f9d7f4a73b___JR_B.Spot 3196.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:36
val/pepper_bacterial_spot/3d6a3d51-8a9f-42ff-b4bf-299778c3e0a8___JR_B.Spot 3184.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:44
val/pepper_bacterial_spot/3d87a319-d032-4bac-9b6c-0160a23531b9___NREC_B.Spot 1853.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:45
val/pepper_bacterial_spot/3fdbfdf3-ae31-49eb-8012-04cb4d3fc051___NREC_B.Spot 1973.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:48
val/pepper_bacterial_spot/418e8c33-046a-4056-99a6-83f20ba017fa___JR_B.Spot 3300.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:49
val/pepper_bacterial_spot/56d81c17-6145-4887-af27-ea9c6dd64b33___NREC_B.Spot 9068.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:73
val/pepper_bacterial_spot/57ff0455-861f-4f25-9598-c2954ca44027___JR_B.Spot 3115.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:75
val/pepper_bacterial_spot/5b00e7ef-db0e-43d3-9d4c-db2d8ee2fac3___JR_B.Spot 3360.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:76
val/pepper_bacterial_spot/6218fa91-d526-4705-aab4-026c328197a3___NREC_B.Spot 9252.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:81
val/pepper_bacterial_spot/648a0b23-8a55-4530-a0a0-b04882298d24___NREC_B.Spot 1839.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:82
val/pepper_bacterial_spot/7d2eeb0b-77d8-4de5-8739-adca95edd4a2___JR_B.Spot 8946.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:104
val/pepper_bacterial_spot/8860c32a-65de-4346-9ccb-c9d78588805b___JR_B.Spot 3194.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:110
val/pepper_bacterial_spot/8bf5c35c-1a3a-47cf-97dd-245b5105afb4___NREC_B.Spot 1879.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:111
val/pepper_bacterial_spot/96924079-4bc2-46f0-8eee-1e7e06bf559a___JR_B.Spot 3279.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:121
val/pepper_bacterial_spot/ad921dec-e88f-41d8-9455-0880c69063fc___NREC_B.Spot 9216.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:140
val/pepper_bacterial_spot/c784712e-b6ae-4d22-8c18-5c5a2d2d2f0e___JR_B.Spot 9098.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:159
val/pepper_bacterial_spot/ce9e38ed-d605-4894-b3be-cfe0f9f43910___JR_B.Spot 8958.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:164
val/pepper_bacterial_spot/cf32bc40-2a83-423b-b891-17dc4a37bd86___NREC_B.Spot 1899.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:166
val/pepper_bacterial_spot/d6a6180b-9e2f-41a1-ac2f-7463a50f59b1___JR_B.Spot 3172.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:169
val/pepper_bacterial_spot/de583596-e89f-4a21-be43-a6629318bd6e___NREC_B.Spot 1840.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:173
val/pepper_bacterial_spot/e28b1832-148d-45e5-9934-fc2e73d9db1e___NREC_B.Spot 9214.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:177
val/pepper_bacterial_spot/e5666de8-558c-42cb-b40f-51b81f850aed___NREC_B.Spot 1903.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:180
val/pepper_bacterial_spot/ead27319-4073-490e-80a0-08e916bbc1f2___JR_B.Spot 9084.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:188
val/pepper_bacterial_spot/f176a365-b5f0-4b3f-a4bc-d4d2c705b29e___JR_B.Spot 3263.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:191
val/pepper_bacterial_spot/fc45e7eb-9b7f-43ae-a769-2b9ab7f85eee___JR_B.Spot 3106.jpg,pepper_bacterial_spot,2,val,plantvillage,pepper_bacterial_spot:197
val/pepper_healthy/0354e474-d930-4098-97f8-0acee01817ea___JR_HL 7623.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:6
val/pepper_healthy/058832c8-adaa-4353-b792-93c9b0ea1c72___JR_HL 5931.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:9
val/pepper_healthy/0691ea32-a88a-4487-a92c-1159140ff880___JR_HL 7694.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:10
val/pepper_healthy/0e2afa6e-568c-4694-babd-dc15057b53b3___JR_HL 8475.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:15
val/pepper_healthy/0eb476b9-8b21-4b24-adef-7db813abbca3___JR_HL 7926.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:17
val/pepper_healthy/1aaaa11e-ec45-4d6d-ab7f-1d3ea053d14d___JR_HL 5937.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:29
val/pepper_healthy/28bb4671-65da-465d-9322-3727e363f13a___JR_HL 7964.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:42
val/pepper_healthy/2a42396f-f9a9-47cc-9dd7-7149faf1e0e2___JR_HL 8544.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:45
val/pepper_healthy/2f2aa4d8-cb43-4745-8cac-7560829ba950___JR_HL 8020.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:54
val/pepper_healthy/322bea7e-a6c3-4c86-99f5-76c2225243cc___JR_HL 5929.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:55
val/pepper_healthy/39139a8a-d5ff-4f48-8b43-085cf6f34d77___JR_HL 7778.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:64
val/pepper_healthy/39dc2c23-1b45-427f-8ad1-0ff66ae887b9___JR_HL 7559.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:65
val/pepper_healthy/4960c513-0f3b-49a0-91f7-e54561f5c1f7___JR_HL 5933.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:79
val/pepper_healthy/4a2df028-ffb3-4b00-a538-e69473c1101b___JR_HL 7567.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:83
val/pepper_healthy/4ce9b335-f4f7-4637-8317-16e010700ed6___JR_HL 8727.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:86
val/pepper_healthy/4eee40c4-029f-49eb-a918-1aeee490ccdf___JR_HL 8401.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:87
val/pepper_healthy/592b2a4c-326c-4fe3-a658-c4b97bd6c783___JR_HL 8217.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:92
val/pepper_healthy/639dec07-c685-42bd-8be0-f4c31eefc26a___JR_HL 8420.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:109
val/pepper_healthy/6866313e-f753-4153-a4a2-2a549a15aa81___JR_HL 8225.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:114
val/pepper_healthy/68bf32ff-b8b9-4412-a83e-a21ba49fe025___JR_HL 8771.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:115
val/pepper_healthy/73ccb724-a75e-4057-aaef-3f83bafcf291___JR_HL 5979.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:123
val/pepper_healthy/7638357e-5dd1-4991-9301-b5a977ac1ded___JR_HL 8295.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:125
val/pepper_healthy/77f29636-f395-4e5e-857e-e76b263f4887___JR_HL 8622.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:129
val/pepper_healthy/810c0ae8-3d0e-4445-a1d7-f1b31cbc56b9___JR_HL 8291.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:145
val/pepper_healthy/84a2db83-35aa-48cb-8d75-d8f9e3a5c0b3___JR_HL 8361.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:151
val/pepper_healthy/8eedd5d7-c85b-4f55-b7f8-48cfbd80f2f6___JR_HL 7674.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:160
val/pepper_healthy/9fc9ea86-e97f-4b96-8838-6e614196b2f6___JR_HL 8054.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:173
val/pepper_healthy/a0519138-7416-45bd-9798-396a7a79302f___JR_HL 8117.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:175
val/pepper_healthy/a34d9ad8-1024-4628-bead-dcd593d37400___JR_HL 8333.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:178
val/pepper_healthy/a4c24951-a967-469c-8d14-0d2dc25cfc9d___JR_HL 5821.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:181
val/pepper_healthy/aa2fb7e9-0695-4868-9f85-bd0e912fee30___JR_HL 8762.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:191
val/pepper_healthy/ac373890-5535-4a5f-98c4-cb96962e3717___JR_HL 8398.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:194
val/pepper_healthy/adfb71bc-0635-4828-9036-6cc2027223c6___JR_HL 8588.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:199
val/pepper_healthy/b0705327-41b1-453b-97b0-a48fa9e50fb1___JR_HL 5874.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:201
val/pepper_healthy/b12059e3-404f-441a-9875-4af81aa3bd63___JR_HL 8570.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:203
val/pepper_healthy/c488f861-d42c-4527-846d-1e352fbd72a3___JR_HL 5895.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:223
val/pepper_healthy/ca67e39d-cf11-4660-b629-6654c815ce70___JR_HL 8782.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:232
val/pepper_healthy/cc799066-155d-4d7d-9229-93db4e6be216___JR_HL 8421.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:236
val/pepper_healthy/df451c9c-6b43-4ed7-9f21-9df981439c8e___JR_HL 8253.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:259
val/pepper_healthy/eaf12b28-cd51-40f3-9298-532c676eb55f___JR_HL 7688.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:269
val/pepper_healthy/f48132e5-5e78-471e-ab16-e1ff06aa13f3___JR_HL 8446.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:280
val/pepper_healthy/f7f4af6c-2972-4cad-9d41-972d864f322b___JR_HL 7775.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:285
val/pepper_healthy/f86dcb0b-6f47-417d-abd9-096cb68a8cb5___JR_HL 7759.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:286
val/pepper_healthy/fb02614c-dcbd-4e7d-9ec6-ab3c5bf267ad___JR_HL 7626.jpg,pepper_healthy,3,val,plantvillage,pepper_healthy:287
val/potato_early_blight/0c5b14d9-8b1c-4c39-bb23-1835b5760caa___RS_Early.B 7937.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:10
val/potato_early_blight/12a7bc09-8d7f-4790-8046-6e3f12f71399___RS_Early.B 7973.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:15
val/potato_early_blight/13e2be1d-56bc-40c6-b5d1-e3bafc1b111e___RS_Early.B 8830.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:16
val/potato_early_blight/1994cd3e-4000-4c56-bede-d35a1eecc287___RS_Early.B 6867.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:22
val/potato_early_blight/1b4304a9-88c2-4c09-bfea-830fa162a35a___RS_Early.B 7188.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:23
val/potato_early_blight/38a72c90-ed53-4432-b625-01c1f962f791___RS_Early.B 7302.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:41
val/potato_early_blight/4be99b40-e269-4c69-8c90-ac75514650af___RS_Early.B 6830.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:56
val/potato_early_blight/5c3363d5-5873-40f5-b179-37ab6df0328c___RS_Early.B 8828.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:66
val/potato_early_blight/62490062-4c67-4caf-bec5-df1342ec2987___RS_Early.B 7946.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:71
val/potato_early_blight/65b66b8f-2117-4876-85bd-23941349231f___RS_Early.B 7219.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:73
val/potato_early_blight/7a3630ed-a43c-4957-a604-1de05e8e7f32___RS_Early.B 6795.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:85
val/potato_early_blight/8784362f-5fc6-4ad9-b11d-d06b272cefb5___RS_Early.B 6907.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:96
val/potato_early_blight/99821810-926a-4ac4-9bc7-cbae991f7e68___RS_Early.B 7626.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:111
val/potato_early_blight/a38df468-bb4a-4bb3-9ee9-a2dffae718e9___RS_Early.B 8690.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:119
val/potato_early_blight/a4168403-2458-4f28-84f7-949050905878___RS_Early.B 8450.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:120
val/potato_early_blight/b1b3c9c7-a4b9-4048-be45-fa9c5e507c66___RS_Early.B 7466.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:128
val/potato_early_blight/b2b7758e-f201-4d9c-bc27-d53bb09b2dac___RS_Early.B 7025.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:131
val/potato_early_blight/b8803558-9e0f-404e-80b3-c78d0bc7f6d0___RS_Early.B 7548.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:140
val/potato_early_blight/c3356ff5-91b3-4673-b1d2-d47195b162cd___RS_Early.B 8352.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:148
val/potato_early_blight/c3d68a2f-0c7a-4060-bfc4-8baf01d3f2fe___RS_Early.B 8010.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:150
val/potato_early_blight/c48693cf-14bb-48ec-96fe-240bd2269866___RS_Early.B 7609.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:152
val/potato_early_blight/c5dc57d8-9a0d-4046-9eb4-b9db2f720a47___RS_Early.B 7047.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:154
val/potato_early_blight/c91060f7-f9dd-4930-ad0a-8a4a6bd803d2___RS_Early.B 7869.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:157
val/potato_early_blight/d063f825-aa36-4cfd-a227-4c3f30760aa2___RS_Early.B 8307.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:162
val/potato_early_blight/d97f6469-bef9-4276-b918-efb1a1859fb7___RS_Early.B 6958.jpg,potato_early_blight,4,val,plantvillage,potato_early_blight:169
